qa_type,question,q_entity,answer,a_entity,intent
qa,텀블러 할인 있나요?,"텀블러,할인",네 500원 할인되세요.,"500원, 할인",텀블러할인문의
q,마시고 갈 건데 못 마시면 포장되죠?,포장,,,테이크아웃문의
q,캐러멜마키아토 포장해주실래요?,"카라멜 마끼아또,포장",,,테이크아웃문의
q,남은 거 좀 싸줄 수 있어요?,,,,테이크아웃문의
q,그럼 판 케이크 구매 후 조각 케이크로 포장도 가능한가요?,"판 케이크,구매,조각 케이크,포장",,,테이크아웃문의
qa,먹다가 남으면 포장 가능한가요?,포장,"네, 포장 가능하세요",포장,테이크아웃문의
qa,매장에서 다 못 먹으면 어떻게 하나요?,매장,매장에서 드시다가 다 못 드시면 테이크 아웃 잔으로 옮겨 드려요,"매장,테이크 아웃 잔",테이크아웃문의
qa,다 못 마신 음료 포장 좀 해주시겠어요?,"음료,포장","네, 테이크 아웃 잔에 담아 드릴게요",테이크 아웃 잔,테이크아웃문의
qa,다 못 마시고 가면 포장 가능한가요?,포장,"네, 테이크 아웃 잔에 담아드리는데 10분 정도만 계시면 일회용 컵에 드릴 수 있어요","테이크아웃잔,10분,일회용 컵",테이크아웃문의
qa,이거 다 못 마셔서 그런데 포장 좀 해주세요,포장,"네, 테이크 아웃 잔에 담아 드릴게요",테이크 아웃 잔,테이크아웃문의
qa,"네, 혹시 다 못 마시면 어떻게 하나요?",,다 못 마시면 나가실 때 저희가 테이크 아웃 잔으로 옮겨 담아 드려요,테이크 아웃 잔,테이크아웃문의
qa,"사장님, 다 못 마신 음료 포장 좀 해주시겠어요?","사장님,음료,포장","네, 테이크 아웃 잔에 담아 드릴게요",테이크 아웃 잔,테이크아웃문의
qa,혹시 다 못 마시면 어떻게 하나요?,,저희 쪽에서 테이크 아웃 잔에 남은 음료를 담아드려요,테이크 아웃 잔,테이크아웃문의
qa,아메리카노 먹다가 남으면 포장도 해주나요?,"아메리카노,포장",네 포장해드립니다,포장,테이크아웃문의
qa,여기서 먹을 건데 왜 테이크아웃 잔에 줘요?,테이크아웃잔,테이크아웃 매장이기 때문에 모든 음료는 테이크아웃 잔에 제공됩니다,"테이크아웃, 매장, 음료, 테이크아웃잔",테이크아웃문의
qa,테이크아웃 잔은 안 되죠?,테이크아웃잔,테이크아웃 잔에 드릴 수 있습니다,테이크아웃잔,테이크아웃문의
qa,네 먹다가 혹시 밖으로 나가고 싶으면 테이크아웃 잔에 담아주세요?,테이크아웃 잔,네 가져오시면 돼요,,테이크아웃문의
qa,이거 먹다가 테이크아웃되나요?,테이크아웃,가져오시면 저희가 잔을 바꿔드려요,잔,테이크아웃문의
qa,테이크아웃 되죠?,"테이크아웃,2000원",네 가능합니다,,테이크아웃문의
qa,하나 포장 가능한가요?,"하나,포장",네 포장할 수 있습니다,포장,테이크아웃문의
qa,플레인 요구르트도 포장 가능해요?,"플레인 요거트,포장,가능",매장 내 전 품목 테이크 아웃 가능하세요,"매장, 내, 전, 품목, 테이크 아웃, 가능",테이크아웃문의
qa,음료 다 못 먹으면 테이크 아웃도 해주시죠?,"음료,테이크 아웃",네 테이크 아웃 해드립니다,테이크 아웃,테이크아웃문의
qa,먹다가 남으면 테이크 아웃 해주시는 거죠?,테이크 아웃,"네, 테이크 아웃 해드립니다",테이크 아웃,테이크아웃문의
qa,샌드위치 포장도 되죠?,"샌드위치,포장","네, 샌드위치 포장 가능합니다","샌드위치, 포장, 가능",테이크아웃문의
qa,양이 너무 많아서 그런데 혹시 테이크아웃 잔으로 옮겨줄 수 있어요?,"양,테이크아웃 잔","매장 내 일회용 컵 사용이 제한되어, 나가실 때 옮겨드리겠습니다","매장, 일회용 컵, 사용, 제한",테이크아웃문의
qa,슈 케이크 포장되죠?,"슈 케이크,포장","네, 슈 케이크 포장 가능합니다","슈 케이크, 포장",테이크아웃문의
qa,조각 케이크 포장해갈 수 있어요?,"조각 케이크,포장","네, 조각 케이크 포장 가능합니다","조각 케이크, 포장",테이크아웃문의
qa,치즈케이크 포장도 해줘요?,"치즈케이크,포장","네, 포장됩니다",포장,테이크아웃문의
qa,여기 매장에서 먹다가 남으면 혹시 테이크 아웃 해줘요?,"매장,테이크 아웃",테이크 아웃 잔에 넣어드립니다,테이크 아웃 잔,테이크아웃문의
qa,"아메리카노 한 잔 따뜻하게 해서 주시고, 와플 이런 거는 포장 안 되죠?","아메리카노,한 잔,따뜻,와플,포장",플레인 와플만 포장됩니다,"플레인 와플, 포장",테이크아웃문의
qa,생크림 카스텔라 포장돼요?,"생크림 카스텔라,포장",생크림 카스텔라 낱개 포장 가능하세요,"생크림 카스텔라, 낱개, 포장",테이크아웃문의
qa,테이크아웃 되죠?,테이크아웃,네 테이크아웃 됩니다,테이크아웃,테이크아웃문의
qa,네 먹고 가려고 하는데 먹다가 남으면 테이크아웃 할 수 있나요?,테이크아웃,네 테이크아웃 해드릴게요,테이크아웃,테이크아웃문의
qa,이 통은 뭔데요?,통,주스를 테이크아웃 주문하시는 분들에게 판매하고 있습니다,"주스, 테이크아웃, 주문, 판매",테이크아웃문의
qa,테이크아웃 컵을 실내에서는 사용 못 하게 되어 있어요?,"테이크아웃컵,실내",네 법적으로 불가능하게 되어있습니다,,테이크아웃문의
qa,모과 차 테이크아웃 되나요?,"모과차,테이크아웃",네 테이크아웃 가능하세요,테이크아웃,테이크아웃문의
qa,먹다 남으면 포장되나요?,포장,"네, 테이크아웃 잔에 옮겨 드려요",테이크아웃 잔,테이크아웃문의
qa,커피 남은 거 종이컵에 담아 가도 되죠?,"커피,종이컵",네 종이컵 드리겠습니다,종이컵,테이크아웃문의
qa,마시던 거 싸주실 수 있어요?,,네 포장해드리겠습니다,포장,테이크아웃문의
qa,포장 가능하죠?,"포장,가능",주문하시면 해드려요,주문,테이크아웃문의
qa,커피 테이크아웃 가능할까요?,"커피,테이크아웃,가능",네 가능합니다,가능,테이크아웃문의
qa,마시다가 나가야 하면 어떻게 하나요?,,테이크 아웃 잔에 옮겨 담아 드리겠습니다,테이크 아웃 잔,테이크아웃문의
qa,일회용 컵으로 주시는 건가요?,일회용 컵,매장 내에서는 일회용 컵 사용이 안 됩니다,"매장, 내, 일회용 컵, 사용",테이크아웃문의
qa,초코케이크 포장되나요?,"초코케이크,포장",포장은 두 조각 이상부터 가능하세요,"포장, 두 조각, 가능",테이크아웃문의
qa,포장되었나요?,포장,고객님 포장 다 되었습니다 많이 흔들 시 케이크가 망가질 수 있습니다 주의 부탁드립니다,"고객님, 포장, 케이크, 주의",테이크아웃문의
qa,조각 케이크 포장되나요?,"조각 케이크,포장",네 고객님 포장 가능하십니다,"고객님, 포장",테이크아웃문의
qa,아이스 아메리카노랑 머핀 포장되나요?,"아이스,아메리카노,머핀,포장",네 가능합니다,,테이크아웃문의
qa,그럼 이따 5시에 다시 오면 될까요?,5시,네 미리 준비해 놓도록 하겠습니다,준비,테이크아웃문의
qa,잠시 앉아있다 바로 나갈 건데 테이크아웃으로 해주실 수 있나요?,"잠시,테이크아웃",나가실 때 테이크아웃에 담아드리겠습니다,테이크아웃,테이크아웃문의
qa,어떻게 포장되나요?,포장,최대 3조각씩 한 팩에 포장해드리고 있습니다,"최대, 3조각, 한 팩, 포장",테이크아웃문의
qa,조각 케이크 포장되나요?,"조각 케이크,포장",네 가능합니다,가능,테이크아웃문의
qa,포장 가능하죠?,"포장,가능",네 준비해드릴게요,,테이크아웃문의
qa,포장도 되나요?,포장,네,,테이크아웃문의
q,가면서 먹을 거라 테이크아웃 해주세요,,,,테이크아웃요구
q,테이크아웃 부탁합니다,,,,테이크아웃요구
q,가지고 나갈 겁니다,,,,테이크아웃요구
q,가져갈 거예요,,,,테이크아웃요구
q,테이크아웃 해주시겠어요?,,,,테이크아웃요구
q,테이크아웃 해주세요,,,,테이크아웃요구
q,가면서 먹을 거예요,,,,테이크아웃요구
q,사서 가져나갈게요,,,,테이크아웃요구
q,테이크아웃 하겠습니다,,,,테이크아웃요구
q,테이크아웃 해주세요,테이크아웃,,,테이크아웃요구
q,포장 부탁드릴게요,포장,,,테이크아웃요구
q,하나만 포장해주세요,"하나,포장",,,테이크아웃요구
q,네 테이크아웃 해주시고 얼음은 조금만 넣어주세요,"테이크아웃,얼음",,,테이크아웃요구
q,네 주스는 여기서 마시고 커피는 테이크아웃 해주세요,"주스,커피,테이크아웃",,,테이크아웃요구
q,아뇨 테이크아웃 해주시고 우유는 조금만 넣어주세요,"테이크아웃,우유",,,테이크아웃요구
q,아니요 일단 테이크아웃으로 주세요,테이크아웃,,,테이크아웃요구
q,아뇨 테이크아웃할게요,테이크아웃,,,테이크아웃요구
q,테이크아웃으로 해주세요,테이크아웃,,,테이크아웃요구
q,아뇨 가지고 갈게요,,,,테이크아웃요구
q,젤라또 통에다 넣어주세요,"젤라또,통",,,테이크아웃요구
q,네 테이크아웃으로 해주세요,테이크아웃,,,테이크아웃요구
q,일회용 컵에 주세요,일회용 컵,,,테이크아웃요구
q,가지고 갈 거니까 커피랑 케이크는 포장해주세요,"커피,케이크,포장",,,테이크아웃요구
q,음료는 나가서 마실 거라 플라스틱 용기에 주세요,"음료,플라스틱 용기",,,테이크아웃요구
q,아이스 아메리카노 샷 추가해서 테이크아웃 할게요,"아이스,아메리카노,샷,추가,테이크아웃",,,테이크아웃요구
q,커피는 테이크 아웃으로 부탁드려요,"커피,테이크아웃",,,테이크아웃요구
q,테이크아웃 할게요,테이크아웃,,,테이크아웃요구
q,테이크 아웃으로 해주세요,테이크 아웃,,,테이크아웃요구
q,혹시 테이크 아웃 잔에 받을 수 있나요,테이크아웃 잔,,,테이크아웃요구
a,더치커피 테이크아웃으로 주문받았습니다,"더치커피, 테이크아웃",,,테이크아웃요구
a,"네, 음료와 캐리어 준비해드리겠습니다","음료, 캐리어",,,테이크아웃요구
a,"네, 테이크 아웃 잔에 준비해드릴게요",테이크 아웃 잔,,,테이크아웃요구
a,그럼 머그잔으로 드릴게요,머그잔,,,테이크아웃요구
a,네 그럼 머그잔에 준비해 드리겠습니다,"머그잔, 준비",,,테이크아웃요구
a,테크 아웃 잔에 담아 드리겠습니다,테크 아웃 잔,,,테이크아웃요구
a,네 5시까지 포장은 다 해드릴 수 있습니다,"5시, 포장",,,테이크아웃요구
a,네 결제 도와드리겠습니다,결제,,,테이크아웃요구
a,가실 때 말씀해주시면 테이크 아웃 잔에 드릴 테니 우선 머그잔에 드리겠습니다,"테이크아웃잔, 머그잔",,,테이크아웃요구
a,유리잔에 드릴게요,유리잔,,,테이크아웃요구
a,규정상 매장에서는 머그컵으로 드리고 있어요,"규정, 매장, 머그컵",,,테이크아웃요구
a,그럼 머그잔에 드릴게요,머그잔,,,테이크아웃요구
qa,다 못 마셔서 그런데 포장해주세요,포장,네 포장해드리겠습니다,포장,테이크아웃요구
qa,아메리카노 테이크 아웃으로 좀 해주세요,"아메리카노,테이크 아웃",네 테이크 아웃으로 해드리겠습니다,테이크 아웃,테이크아웃요구
qa,컵 홀더 하나 주세요,컵 홀더,네 컵 홀더 하나 드리겠습니다,컵 홀더,테이크아웃요구
qa,제가 다 못 마셔서 컵에 좀 옮겨주실 수 있나요?,컵,네 테이크아웃 잔에 옮겨드릴게요,테이크아웃잔,테이크아웃요구
qa,컵 홀더 있나요?,컵 홀더,네 컵에 홀더 끼워드릴게요,컵 홀더,테이크아웃요구
qa,커피 콘 12개에 1500원짜리 테이크아웃이요,"커피콘,12개,1500원,테이크아웃",네 테이크아웃으로 해드리겠습니다,테이크아웃,테이크아웃요구
qa,음료 안 쏟아지게 잘 포장해주세요,"음료,포장",네 포장해드리겠습니다,포장,테이크아웃요구
qa,일단 종이컵에 테이크아웃 해주세요,"종이컵,테이크아웃",매장 내에서는 일회용 컵 사용이 금지되어 있어서 양해 부탁드립니다,"매장, 일회용 컵, 사용, 금지, 양해",테이크아웃요구
qa,네 테이크아웃으로 주세요,테이크아웃,네 테이크아웃 해드리겠습니다,테이크아웃,테이크아웃요구
qa,테이크아웃 해주세요,테이크아웃,네 테이크아웃 해드리겠습니다,테이크아웃,테이크아웃요구
qa,네 작은 컵에 담아주세요,작은 컵,네 작은 컵에 담아 드리겠습니다,작은 컵,테이크아웃요구
qa,캐리어에 담아주세요,캐리어,네,,테이크아웃요구
qa,네 괜찮습니다 스트로베리 판케잌 6조각으로 해서 개별 포장 부탁드립니다,"스트로베리 판케잌,6조각,개별 포장",네 잠시만 기다려주세요,,테이크아웃요구
qa,포장해주세요,포장,네,,테이크아웃요구
qa,네 다 포장해서 주세요,포장,네 알겠습니다,,테이크아웃요구
qa,혹시 테이크아웃 잔에 받을 수 있나요,테이크아웃잔,그건 정책상 불가능합니다,"정책, 불가능",테이크아웃요구
qa,캐리어에 담아서 가져갈게요,캐리어,네 캐리어 담아드릴게요,캐리어,테이크아웃요구
qa,테이크아웃 해 갈게요,테이크아웃,포장해드릴게요,포장,테이크아웃요구
qa,네 먹고 갈 건데 혹시 테이크아웃 잔에 주시면 안 될까요?,테이크아웃 잔,저희 방침 때문에 안에서 드실 경우에는 일회 용기에 드릴 수 없습니다,"방침, 안, 일회용기",테이크아웃요구
qa,얼마 안 있고 갈 건데 테이크 아웃 잔에 주시면 안 될까요?,태이크 아웃 잔,정책상 불가능하고 나가실 때 말씀해주시면 테이크아웃 잔으로 바꿔드릴 수는 있습니다,"정책, 불가능, 테이크아웃잔",테이크아웃요구
qa,나갈 때 테이크아웃 컵으로 옮겨줄 수 있나요?,테이크아웃 컵,네 그렇게 해드릴게요,,테이크아웃요구
qa,조금만 앉아있다가 나갈 건데 일회용 컵에는 안될까요?,일회용 컵,앉아계실 거면 컵만 가능하세요,"컵, 가능",테이크아웃요구
qa,마시다 나갈 거니 일회용 컵에 담아주실 수는 없을까요?,일회용 컵,네 일회용 컵에 담아 드리겠습니다,일회용 컵,테이크아웃요구
qa,먹고 갈 건데 혹시 일회용 컵에 담아주실 수 있을까요?,일회용 컵,매장에서 드실 거면 머그컵에 드리도록 되어있습니다,"매장, 머그컵",테이크아웃요구
qa,커피 캐리어도 주실 수 있나요?,커피 캐리어,네 캐리어에 담아 드릴게요,캐리어,테이크아웃요구
qa,두 잔 테이크아웃 할게요.,"두 잔,테이크아웃",네.,,테이크아웃요구
q,사서 가지고 나갈 건데 용기에 담아주세요,,,,테이크아웃요구
q,테이크아웃 할 건데 캐리어도 부탁합니다,,,,테이크아웃요구
q,가지고 나가려는데 테이크아웃 용기로 부탁합니다,,,,테이크아웃요구
q,잠깐만 있다가 나갈 건데 테이크아웃 용기에 주시면 안 될까요?,,,,테이크아웃요구
q,테이크아웃 컵에 주실 수 있나요?,,,,테이크아웃요구
